orderId,userId,shopId,totalAmount,orderStatus,createdAt
4487,192,1922,164000,PAID,2026-01-25T15:07:16.628
4488,2168,468,51000,SHIPPING,2026-01-25T15:07:16.628
4489,8812,1001,63000,PAID,2026-01-27T15:07:16.628
4490,7150,1312,245000,CREATED,2026-01-13T15:07:16.628
4491,7861,1017,68000,COMPLETED,2026-01-26T15:07:16.628
4492,6556,456,59000,SHIPPING,2026-01-23T15:07:16.628
4493,329,1422,193000,SHIPPING,2026-01-04T15:07:16.628
4494,3452,1651,140000,SHIPPING,2026-01-20T15:07:16.628
4495,5367,1564,122000,SHIPPING,2026-01-07T15:07:16.628
4496,3473,1339,114000,COMPLETED,2026-01-10T15:07:16.628
4497,5840,268,126000,COMPLETED,2026-01-21T15:07:16.628
4498,565,1633,158000,COMPLETED,2026-01-01T15:07:16.628
4499,830,182,87000,PAID,2026-01-27T15:07:16.628
4500,5222,12,130000,COMPLETED,2026-01-04T15:07:16.628
4501,5612,1423,247000,CREATED,2026-01-10T15:07:16.628
4502,6241,444,243000,PAID,2026-01-07T15:07:16.628
4503,8799,1385,172000,SHIPPING,2026-01-27T15:07:16.628
4504,3561,66,93000,CREATED,2026-01-27T15:07:16.628
4505,1161,261,79000,SHIPPING,2026-01-06T15:07:16.628
4506,2580,956,138000,PAID,2026-01-14T15:07:16.628
4507,5671,1084,59000,SHIPPING,2026-01-25T15:07:16.628
4508,5577,672,212000,COMPLETED,2026-01-16T15:07:16.628
4509,9545,463,114000,COMPLETED,2026-01-18T15:07:16.628
4510,2079,890,172000,CREATED,2026-01-07T15:07:16.628
4511,9687,508,58000,COMPLETED,2026-01-05T15:07:16.628
4512,8324,712,53000,CREATED,2026-01-09T15:07:16.628
4513,8755,289,73000,CREATED,2026-01-01T15:07:16.628
4514,3519,999,224000,PAID,2026-01-13T15:07:16.628
4515,4410,1938,178000,SHIPPING,2026-01-07T15:07:16.628
4516,7886,1701,233000,SHIPPING,2026-01-08T15:07:16.628
4517,75,1605,241000,CREATED,2026-01-21T15:07:16.628
4518,9558,1977,92000,PAID,2026-01-04T15:07:16.628
4519,8307,1745,158000,SHIPPING,2026-01-17T15:07:16.628
4520,1119,491,191000,CREATED,2026-01-07T15:07:16.628
4521,7611,130,220000,PAID,2025-12-31T15:07:16.628
4522,5396,1622,70000,COMPLETED,2026-01-20T15:07:16.628
4523,7794,1082,112000,CREATED,2026-01-27T15:07:16.628
4524,1175,507,169000,PAID,2026-01-22T15:07:16.628
4525,9119,100,56000,COMPLETED,2026-01-18T15:07:16.628
4526,7345,986,127000,CREATED,2026-01-20T15:07:16.628
4527,4518,1133,63000,CREATED,2026-01-04T15:07:16.628
4528,8608,126,104000,CREATED,2026-01-22T15:07:16.628
4529,1423,1640,53000,CREATED,2026-01-14T15:07:16.628
4530,6010,388,191000,PAID,2026-01-17T15:07:16.628
4531,8701,1693,163000,SHIPPING,2026-01-09T15:07:16.628
4532,5920,1060,141000,PAID,2026-01-05T15:07:16.628
4533,5942,422,83000,PAID,2026-01-10T15:07:16.628
4534,5573,142,115000,COMPLETED,2026-01-26T15:07:16.628
4535,3254,545,170000,CREATED,2026-01-11T15:07:16.628
4536,2761,1589,215000,SHIPPING,2026-01-17T15:07:16.628
4537,8560,507,240000,SHIPPING,2026-01-11T15:07:16.628
4538,6610,681,80000,CREATED,2025-12-31T15:07:16.628
4539,7113,595,52000,COMPLETED,2026-01-24T15:07:16.628
4540,3327,165,236000,SHIPPING,2026-01-24T15:07:16.628
4541,705,354,176000,PAID,2026-01-07T15:07:16.628
4542,6960,1415,219000,CREATED,2026-01-01T15:07:16.628
4543,6013,1094,208000,COMPLETED,2026-01-04T15:07:16.628
4544,5221,885,182000,PAID,2026-01-16T15:07:16.628
4545,2625,638,238000,PAID,2026-01-26T15:07:16.628
4546,6985,738,78000,COMPLETED,2025-12-29T15:07:16.628
4547,488,1176,170000,SHIPPING,2026-01-08T15:07:16.628
4548,356,1189,131000,CREATED,2026-01-01T15:07:16.628
4549,500,326,143000,SHIPPING,2026-01-20T15:07:16.628
4550,7259,1915,80000,CREATED,2026-01-27T15:07:16.628
4551,5252,1298,133000,SHIPPING,2026-01-26T15:07:16.628
4552,4617,1383,64000,COMPLETED,2026-01-17T15:07:16.628
4553,2007,381,230000,SHIPPING,2026-01-01T15:07:16.628
4554,8003,1646,82000,COMPLETED,2026-01-05T15:07:16.628
4555,3853,1416,67000,COMPLETED,2026-01-05T15:07:16.628
4556,8554,365,163000,COMPLETED,2025-12-30T15:07:16.628
4557,7589,1805,147000,PAID,2026-01-27T15:07:16.628
4558,3336,721,105000,CREATED,2026-01-04T15:07:16.628
4559,7160,657,53000,SHIPPING,2026-01-24T15:07:16.628
4560,1332,1987,180000,PAID,2026-01-09T15:07:16.628
4561,6904,1087,141000,PAID,2026-01-18T15:07:16.628
4562,1297,413,157000,COMPLETED,2026-01-19T15:07:16.628
4563,9358,740,244000,SHIPPING,2026-01-20T15:07:16.628
4564,4836,1688,159000,COMPLETED,2026-01-10T15:07:16.628
4565,140,778,80000,PAID,2026-01-18T15:07:16.628
4566,8356,388,61000,SHIPPING,2025-12-31T15:07:16.628
4567,8487,284,103000,SHIPPING,2026-01-22T15:07:16.628
4568,6016,167,184000,CREATED,2026-01-13T15:07:16.628
4569,5118,1813,200000,CREATED,2026-01-19T15:07:16.628
4570,7900,1233,180000,SHIPPING,2026-01-18T15:07:16.628
4571,5682,1450,166000,COMPLETED,2025-12-29T15:07:16.628
4572,2592,355,219000,PAID,2026-01-22T15:07:16.628
4573,6275,330,156000,COMPLETED,2026-01-11T15:07:16.628
4574,9541,733,155000,SHIPPING,2026-01-19T15:07:16.628
4575,2578,485,107000,PAID,2026-01-26T15:07:16.628
4576,3070,191,94000,SHIPPING,2025-12-30T15:07:16.628
4577,7699,729,78000,SHIPPING,2026-01-07T15:07:16.628
4578,5735,1854,204000,COMPLETED,2026-01-21T15:07:16.628
4579,83,448,217000,COMPLETED,2026-01-15T15:07:16.628
4580,6518,731,245000,CREATED,2026-01-25T15:07:16.628
4581,7413,1302,119000,PAID,2026-01-06T15:07:16.628
4582,6268,1307,144000,SHIPPING,2025-12-30T15:07:16.628
4583,6361,392,108000,SHIPPING,2026-01-17T15:07:16.628
4584,7516,124,226000,CREATED,2026-01-15T15:07:16.628
4585,9012,1103,161000,COMPLETED,2026-01-09T15:07:16.628
4586,688,1435,134000,PAID,2026-01-23T15:07:16.628
4587,1978,872,241000,COMPLETED,2026-01-26T15:07:16.628
4588,2474,659,191000,CREATED,2026-01-17T15:07:16.628
4589,3872,1310,173000,SHIPPING,2026-01-15T15:07:16.628
4590,7284,892,64000,SHIPPING,2026-01-15T15:07:16.628
4591,9843,363,168000,COMPLETED,2026-01-15T15:07:16.628
4592,3666,799,121000,PAID,2025-12-30T15:07:16.628
4593,5584,295,179000,COMPLETED,2026-01-20T15:07:16.628
4594,6815,64,139000,CREATED,2026-01-06T15:07:16.628
4595,4407,1261,141000,CREATED,2025-12-29T15:07:16.628
4596,1077,605,82000,PAID,2026-01-27T15:07:16.628
4597,2068,1598,176000,CREATED,2026-01-03T15:07:16.628
4598,5969,131,235000,SHIPPING,2026-01-05T15:07:16.628
4599,1989,15,166000,CREATED,2026-01-03T15:07:16.628
4600,4912,1724,235000,PAID,2026-01-06T15:07:16.628
4601,472,1240,147000,SHIPPING,2026-01-06T15:07:16.628
4602,7717,648,81000,SHIPPING,2025-12-29T15:07:16.628
4603,344,1781,133000,PAID,2026-01-11T15:07:16.628
4604,4863,1806,164000,PAID,2026-01-24T15:07:16.628
4605,1539,924,73000,COMPLETED,2026-01-19T15:07:16.628
4606,9186,1938,210000,PAID,2026-01-07T15:07:16.628
4607,9176,492,221000,CREATED,2026-01-15T15:07:16.628
4608,9937,1529,185000,COMPLETED,2025-12-29T15:07:16.628
4609,222,1046,191000,PAID,2026-01-19T15:07:16.628
4610,350,1886,52000,CREATED,2026-01-26T15:07:16.628
4611,238,621,217000,COMPLETED,2025-12-31T15:07:16.628
4612,7400,892,147000,CREATED,2026-01-26T15:07:16.628
4613,2848,599,230000,CREATED,2026-01-12T15:07:16.628
4614,1743,1566,239000,SHIPPING,2026-01-21T15:07:16.628
4615,5878,1672,208000,COMPLETED,2026-01-11T15:07:16.628
4616,5355,1998,216000,SHIPPING,2026-01-11T15:07:16.628
4617,2376,1356,72000,CREATED,2026-01-04T15:07:16.628
4618,9695,1681,141000,CREATED,2026-01-04T15:07:16.628
4619,2445,287,174000,SHIPPING,2026-01-04T15:07:16.628
4620,7338,1105,247000,SHIPPING,2026-01-11T15:07:16.628
4621,1042,1674,162000,SHIPPING,2025-12-29T15:07:16.628
4622,2587,1631,79000,COMPLETED,2026-01-08T15:07:16.628
4623,6603,1776,54000,PAID,2026-01-13T15:07:16.628
4624,4797,612,91000,COMPLETED,2026-01-22T15:07:16.628
4625,7611,722,243000,CREATED,2026-01-20T15:07:16.628
4626,7799,1538,246000,COMPLETED,2026-01-18T15:07:16.628
4627,9818,62,178000,CREATED,2025-12-31T15:07:16.628
4628,8120,1719,123000,CREATED,2026-01-18T15:07:16.628
4629,7841,726,233000,COMPLETED,2026-01-08T15:07:16.628
4630,3874,95,235000,CREATED,2026-01-02T15:07:16.628
4631,6405,541,123000,PAID,2026-01-08T15:07:16.628
4632,111,1064,244000,SHIPPING,2026-01-17T15:07:16.628
4633,3106,1944,100000,PAID,2026-01-13T15:07:16.628
4634,866,162,147000,PAID,2025-12-29T15:07:16.628
4635,3661,1192,237000,COMPLETED,2026-01-21T15:07:16.628
4636,466,923,100000,PAID,2026-01-24T15:07:16.628
4637,4053,1323,227000,PAID,2026-01-05T15:07:16.628
4638,3435,1336,50000,PAID,2026-01-10T15:07:16.628
4639,741,464,202000,SHIPPING,2026-01-12T15:07:16.628
4640,404,1527,172000,SHIPPING,2026-01-10T15:07:16.628
4641,8342,872,59000,COMPLETED,2026-01-23T15:07:16.628
4642,3825,38,131000,CREATED,2026-01-08T15:07:16.628
4643,2366,1698,143000,CREATED,2026-01-17T15:07:16.628
4644,8958,492,73000,SHIPPING,2026-01-16T15:07:16.628
4645,8459,207,158000,CREATED,2026-01-07T15:07:16.628
4646,8118,1880,152000,SHIPPING,2026-01-02T15:07:16.628
4647,1645,118,189000,SHIPPING,2026-01-24T15:07:16.628
4648,5003,640,118000,CREATED,2026-01-12T15:07:16.628
4649,5716,664,137000,SHIPPING,2026-01-23T15:07:16.628
4650,5026,885,84000,COMPLETED,2026-01-10T15:07:16.628
4651,9097,1312,182000,COMPLETED,2026-01-01T15:07:16.628
4652,8255,122,168000,CREATED,2026-01-26T15:07:16.628
4653,1057,709,94000,CREATED,2026-01-24T15:07:16.628
4654,2159,1374,67000,COMPLETED,2026-01-24T15:07:16.628
4655,850,324,224000,PAID,2026-01-02T15:07:16.628
4656,745,295,151000,COMPLETED,2026-01-14T15:07:16.628
4657,2412,1349,169000,COMPLETED,2026-01-04T15:07:16.628
4658,110,486,154000,CREATED,2026-01-16T15:07:16.628
4659,6364,202,151000,COMPLETED,2026-01-15T15:07:16.628
4660,9281,1065,87000,COMPLETED,2026-01-27T15:07:16.628
4661,9526,1095,239000,SHIPPING,2026-01-09T15:07:16.628
4662,6073,363,64000,SHIPPING,2026-01-08T15:07:16.628
4663,2810,1819,155000,SHIPPING,2026-01-15T15:07:16.628
4664,7328,1231,104000,CREATED,2026-01-03T15:07:16.628
4665,8127,857,120000,SHIPPING,2026-01-13T15:07:16.628
4666,8309,948,64000,SHIPPING,2026-01-18T15:07:16.628
4667,4854,455,170000,SHIPPING,2026-01-16T15:07:16.628
4668,3818,1437,160000,SHIPPING,2025-12-29T15:07:16.628
4669,9437,140,206000,CREATED,2026-01-06T15:07:16.628
4670,4596,164,121000,SHIPPING,2026-01-01T15:07:16.628
4671,5516,1765,79000,SHIPPING,2026-01-21T15:07:16.628
4672,9370,140,122000,CREATED,2026-01-24T15:07:16.628
4673,5998,1093,239000,SHIPPING,2026-01-23T15:07:16.628
4674,5348,779,140000,SHIPPING,2026-01-05T15:07:16.628
4675,5015,693,232000,CREATED,2026-01-21T15:07:16.628
4676,7755,1406,186000,PAID,2026-01-09T15:07:16.628
4677,2217,834,69000,COMPLETED,2026-01-20T15:07:16.628
4678,5847,1660,169000,COMPLETED,2026-01-23T15:07:16.628
4679,9668,405,246000,COMPLETED,2026-01-08T15:07:16.628
4680,5902,344,128000,SHIPPING,2025-12-29T15:07:16.628
4681,1407,951,150000,SHIPPING,2026-01-06T15:07:16.628
4682,6031,1065,191000,CREATED,2026-01-27T15:07:16.628
4683,8100,1966,189000,PAID,2026-01-15T15:07:16.628
4684,2477,67,239000,PAID,2025-12-29T15:07:16.628
4685,6032,580,166000,SHIPPING,2026-01-13T15:07:16.628
4686,6981,1820,134000,COMPLETED,2026-01-22T15:07:16.628
4687,8750,1739,164000,PAID,2026-01-15T15:07:16.628
4688,2106,1260,233000,CREATED,2026-01-02T15:07:16.628
4689,4152,580,248000,COMPLETED,2025-12-29T15:07:16.628
4690,2871,512,106000,CREATED,2026-01-22T15:07:16.628
4691,7537,1733,112000,PAID,2026-01-17T15:07:16.628
4692,7300,408,232000,COMPLETED,2025-12-30T15:07:16.628
4693,7801,1780,164000,COMPLETED,2026-01-17T15:07:16.628
4694,4172,605,126000,COMPLETED,2026-01-12T15:07:16.628
4695,56,557,194000,CREATED,2026-01-14T15:07:16.628
4696,4838,1924,155000,SHIPPING,2026-01-06T15:07:16.628
4697,7363,335,115000,PAID,2026-01-04T15:07:16.628
4698,2117,1249,226000,SHIPPING,2026-01-18T15:07:16.628
4699,2214,710,176000,SHIPPING,2026-01-24T15:07:16.628
4700,9086,537,194000,CREATED,2026-01-02T15:07:16.628
4701,2591,1186,63000,SHIPPING,2026-01-26T15:07:16.628
4702,160,793,114000,CREATED,2026-01-09T15:07:16.628
4703,5506,958,151000,PAID,2026-01-20T15:07:16.628
4704,135,1886,192000,COMPLETED,2026-01-26T15:07:16.628
4705,7354,192,223000,COMPLETED,2026-01-07T15:07:16.628
4706,3740,1920,108000,PAID,2026-01-11T15:07:16.628
4707,5981,442,206000,COMPLETED,2026-01-08T15:07:16.628
4708,8836,1990,60000,PAID,2026-01-18T15:07:16.628
4709,7134,1283,94000,PAID,2026-01-10T15:07:16.628
4710,4580,1231,238000,CREATED,2026-01-08T15:07:16.628
4711,7407,74,143000,COMPLETED,2026-01-21T15:07:16.628
4712,8474,809,172000,PAID,2026-01-01T15:07:16.628
4713,3626,1837,140000,COMPLETED,2026-01-11T15:07:16.628
4714,2106,1475,161000,PAID,2026-01-01T15:07:16.628
4715,4000,944,192000,PAID,2026-01-04T15:07:16.628
4716,9175,591,142000,COMPLETED,2026-01-23T15:07:16.628
4717,8562,730,68000,SHIPPING,2026-01-18T15:07:16.628
4718,6418,1726,62000,SHIPPING,2026-01-24T15:07:16.628
4719,3330,424,142000,CREATED,2026-01-01T15:07:16.628
4720,8052,536,140000,PAID,2026-01-02T15:07:16.628
4721,3234,1556,53000,COMPLETED,2026-01-16T15:07:16.628
4722,8983,132,67000,PAID,2026-01-26T15:07:16.628
4723,8541,1363,137000,PAID,2026-01-05T15:07:16.628
4724,5956,1415,131000,SHIPPING,2026-01-04T15:07:16.628
4725,8349,1266,102000,SHIPPING,2026-01-01T15:07:16.628
4726,1085,631,249000,PAID,2026-01-27T15:07:16.628
4727,1187,518,51000,SHIPPING,2025-12-31T15:07:16.628
4728,9176,685,143000,PAID,2026-01-11T15:07:16.628
4729,7123,1613,153000,PAID,2026-01-03T15:07:16.628
4730,9139,429,213000,CREATED,2025-12-31T15:07:16.628
4731,3875,1642,115000,PAID,2026-01-25T15:07:16.628
4732,3312,627,239000,SHIPPING,2026-01-18T15:07:16.628
4733,6159,657,209000,COMPLETED,2026-01-24T15:07:16.628
4734,4965,205,121000,CREATED,2026-01-13T15:07:16.628
4735,8698,1520,207000,CREATED,2026-01-26T15:07:16.628
4736,8704,1936,209000,COMPLETED,2026-01-13T15:07:16.628
4737,4287,1740,78000,SHIPPING,2026-01-02T15:07:16.628
4738,4012,1737,87000,CREATED,2026-01-12T15:07:16.628
4739,9107,867,199000,COMPLETED,2025-12-30T15:07:16.628
4740,1132,1305,145000,COMPLETED,2026-01-25T15:07:16.628
4741,1549,1398,54000,CREATED,2026-01-24T15:07:16.628
4742,5570,246,97000,PAID,2026-01-10T15:07:16.628
4743,2352,1497,181000,PAID,2025-12-30T15:07:16.628
4744,3377,855,195000,COMPLETED,2026-01-06T15:07:16.628
4745,1756,1117,246000,PAID,2025-12-31T15:07:16.628
4746,1158,1447,103000,PAID,2026-01-07T15:07:16.628
4747,1538,871,225000,SHIPPING,2026-01-15T15:07:16.628
4748,7874,1971,178000,SHIPPING,2026-01-14T15:07:16.628
4749,4669,75,71000,CREATED,2026-01-05T15:07:16.628
4750,4152,1464,85000,SHIPPING,2026-01-05T15:07:16.628
4751,3731,432,81000,CREATED,2026-01-12T15:07:16.628
4752,987,1869,124000,SHIPPING,2026-01-24T15:07:16.628
4753,2591,1863,92000,PAID,2026-01-02T15:07:16.628
4754,5200,1671,104000,COMPLETED,2026-01-10T15:07:16.628
4755,7363,1817,206000,CREATED,2026-01-12T15:07:16.628
4756,3782,1675,164000,COMPLETED,2025-12-31T15:07:16.628
4757,8982,1652,96000,PAID,2026-01-10T15:07:16.628
4758,2049,302,70000,SHIPPING,2025-12-30T15:07:16.628
4759,6864,1147,123000,CREATED,2026-01-20T15:07:16.628
4760,583,1949,147000,CREATED,2026-01-13T15:07:16.628
4761,9091,1065,182000,CREATED,2026-01-19T15:07:16.628
4762,662,1772,159000,SHIPPING,2026-01-08T15:07:16.628
4763,9695,214,127000,SHIPPING,2026-01-21T15:07:16.628
4764,4533,206,243000,SHIPPING,2026-01-21T15:07:16.628
4765,2657,1550,88000,COMPLETED,2026-01-12T15:07:16.628
4766,8118,322,211000,PAID,2026-01-25T15:07:16.628
4767,5448,367,163000,SHIPPING,2026-01-11T15:07:16.628
4768,5319,198,169000,COMPLETED,2026-01-04T15:07:16.628
4769,9825,623,98000,SHIPPING,2026-01-03T15:07:16.628
4770,3721,1978,152000,CREATED,2026-01-06T15:07:16.628
4771,5023,1893,142000,COMPLETED,2025-12-30T15:07:16.628
4772,8712,1723,78000,COMPLETED,2026-01-21T15:07:16.628
4773,1436,1824,175000,COMPLETED,2026-01-22T15:07:16.628
4774,5926,1762,191000,SHIPPING,2026-01-20T15:07:16.628
4775,7581,245,227000,PAID,2026-01-06T15:07:16.628
4776,3209,1638,243000,CREATED,2026-01-06T15:07:16.628
4777,646,253,218000,COMPLETED,2026-01-01T15:07:16.628
4778,487,887,213000,PAID,2026-01-15T15:07:16.628
4779,7597,568,173000,PAID,2026-01-11T15:07:16.628
4780,7922,1154,159000,COMPLETED,2026-01-01T15:07:16.628
4781,6852,988,216000,CREATED,2026-01-02T15:07:16.628
4782,3324,1694,177000,SHIPPING,2026-01-20T15:07:16.628
4783,4243,646,186000,SHIPPING,2026-01-25T15:07:16.628
4784,2996,305,189000,CREATED,2026-01-19T15:07:16.628
4785,9075,1601,201000,COMPLETED,2026-01-04T15:07:16.628
4786,9145,28,230000,CREATED,2025-12-30T15:07:16.628
4787,8680,825,115000,SHIPPING,2026-01-26T15:07:16.628
4788,7357,359,166000,CREATED,2026-01-08T15:07:16.628
4789,3207,350,54000,CREATED,2025-12-29T15:07:16.628
4790,6764,470,159000,COMPLETED,2026-01-03T15:07:16.628
4791,322,544,53000,SHIPPING,2026-01-08T15:07:16.628
4792,184,872,216000,COMPLETED,2026-01-14T15:07:16.628
4793,4422,1077,141000,PAID,2026-01-16T15:07:16.628
4794,9023,1491,194000,PAID,2026-01-15T15:07:16.628
4795,559,1438,249000,PAID,2026-01-13T15:07:16.628
4796,80,1662,66000,COMPLETED,2026-01-02T15:07:16.628
4797,3722,908,153000,PAID,2026-01-08T15:07:16.628
4798,3558,1133,194000,SHIPPING,2026-01-20T15:07:16.628
4799,4624,670,174000,COMPLETED,2026-01-06T15:07:16.628
4800,3042,852,165000,CREATED,2025-12-29T15:07:16.628
4801,6531,1915,149000,SHIPPING,2025-12-29T15:07:16.628
4802,7974,1560,236000,COMPLETED,2026-01-02T15:07:16.628
4803,2915,1973,158000,COMPLETED,2025-12-31T15:07:16.628
4804,380,1279,248000,SHIPPING,2026-01-24T15:07:16.628
4805,622,1092,79000,SHIPPING,2026-01-04T15:07:16.628
4806,2082,874,61000,SHIPPING,2026-01-20T15:07:16.628
4807,697,1316,78000,CREATED,2026-01-04T15:07:16.628
4808,2357,1418,215000,CREATED,2026-01-05T15:07:16.628
4809,1231,1151,170000,CREATED,2026-01-04T15:07:16.628
4810,2722,25,54000,PAID,2026-01-05T15:07:16.628
4811,4311,1432,64000,CREATED,2026-01-20T15:07:16.628
4812,7562,1425,129000,CREATED,2026-01-26T15:07:16.628
4813,586,1489,165000,SHIPPING,2026-01-24T15:07:16.628
4814,8914,339,149000,SHIPPING,2026-01-27T15:07:16.628
4815,2136,1871,228000,PAID,2025-12-29T15:07:16.628
4816,1185,534,132000,CREATED,2026-01-26T15:07:16.628
4817,704,1256,208000,PAID,2026-01-07T15:07:16.628
4818,5059,216,137000,COMPLETED,2026-01-17T15:07:16.628
4819,7136,761,205000,PAID,2026-01-15T15:07:16.628
4820,3742,304,199000,CREATED,2026-01-22T15:07:16.628
4821,1942,501,53000,CREATED,2025-12-31T15:07:16.628
4822,7762,1970,210000,CREATED,2025-12-31T15:07:16.628
4823,285,1688,118000,PAID,2026-01-12T15:07:16.628
4824,2448,1859,196000,SHIPPING,2026-01-04T15:07:16.628
4825,7328,87,147000,PAID,2026-01-02T15:07:16.628
4826,9268,245,74000,CREATED,2026-01-01T15:07:16.628
4827,4327,1942,187000,CREATED,2026-01-21T15:07:16.628
4828,3511,312,248000,COMPLETED,2025-12-31T15:07:16.628
4829,5852,175,223000,SHIPPING,2026-01-25T15:07:16.628
4830,3499,1026,164000,SHIPPING,2026-01-09T15:07:16.628
4831,8631,1970,68000,COMPLETED,2026-01-22T15:07:16.628
4832,8019,1038,80000,SHIPPING,2026-01-14T15:07:16.628
4833,1658,1797,188000,COMPLETED,2026-01-09T15:07:16.628
4834,8567,1094,119000,CREATED,2026-01-04T15:07:16.628
4835,1523,278,133000,COMPLETED,2026-01-27T15:07:16.628
4836,1595,1353,249000,COMPLETED,2026-01-02T15:07:16.628
4837,2087,823,194000,CREATED,2026-01-11T15:07:16.628
4838,9723,48,118000,SHIPPING,2025-12-29T15:07:16.628
4839,9752,1399,202000,COMPLETED,2026-01-22T15:07:16.628
4840,3065,887,60000,CREATED,2026-01-20T15:07:16.628
4841,3417,1849,219000,PAID,2026-01-07T15:07:16.628
4842,1338,1040,119000,PAID,2026-01-17T15:07:16.628
4843,9602,1049,111000,CREATED,2026-01-22T15:07:16.628
4844,8639,1251,83000,COMPLETED,2025-12-29T15:07:16.628
4845,4581,1580,201000,PAID,2026-01-18T15:07:16.628
4846,2157,380,181000,COMPLETED,2026-01-21T15:07:16.628
4847,8918,1295,196000,CREATED,2025-12-30T15:07:16.628
4848,4696,977,221000,PAID,2026-01-18T15:07:16.628
4849,4301,271,124000,SHIPPING,2026-01-26T15:07:16.628
4850,21,285,125000,SHIPPING,2026-01-27T15:07:16.628
4851,5343,1548,118000,CREATED,2026-01-10T15:07:16.628
4852,8029,1273,234000,SHIPPING,2026-01-22T15:07:16.628
4853,6950,524,80000,PAID,2026-01-16T15:07:16.628
4854,2743,487,106000,SHIPPING,2026-01-21T15:07:16.628
4855,9061,1032,65000,COMPLETED,2026-01-27T15:07:16.628
4856,4770,432,58000,SHIPPING,2026-01-16T15:07:16.628
4857,919,1233,156000,COMPLETED,2026-01-22T15:07:16.628
4858,4936,406,164000,PAID,2026-01-24T15:07:16.628
4859,138,1570,90000,SHIPPING,2026-01-14T15:07:16.628
4860,4427,2000,168000,PAID,2026-01-16T15:07:16.628
4861,2332,1916,206000,SHIPPING,2025-12-30T15:07:16.628
4862,8199,1797,219000,CREATED,2026-01-15T15:07:16.628
4863,7248,926,50000,SHIPPING,2026-01-27T15:07:16.628
4864,2336,536,183000,CREATED,2026-01-06T15:07:16.628
4865,9129,1602,195000,PAID,2026-01-16T15:07:16.628
4866,5553,1624,196000,PAID,2026-01-13T15:07:16.628
4867,5077,1436,70000,COMPLETED,2026-01-11T15:07:16.628
4868,1099,1262,126000,PAID,2026-01-08T15:07:16.628
4869,7307,1547,234000,PAID,2026-01-07T15:07:16.628
4870,6437,1610,174000,CREATED,2026-01-05T15:07:16.628
4871,799,69,154000,SHIPPING,2026-01-10T15:07:16.628
4872,346,1346,93000,PAID,2026-01-08T15:07:16.628
4873,2152,781,73000,SHIPPING,2026-01-16T15:07:16.628
4874,2307,1889,227000,SHIPPING,2026-01-15T15:07:16.628
4875,643,593,100000,CREATED,2026-01-26T15:07:16.628
4876,5236,285,171000,SHIPPING,2025-12-30T15:07:16.628
4877,6360,500,232000,PAID,2026-01-27T15:07:16.628
4878,5859,654,214000,CREATED,2026-01-22T15:07:16.628
4879,383,281,189000,PAID,2026-01-17T15:07:16.628
4880,2492,455,67000,COMPLETED,2025-12-31T15:07:16.628
4881,7212,1322,90000,SHIPPING,2025-12-30T15:07:16.628
4882,5376,561,133000,SHIPPING,2026-01-07T15:07:16.628
4883,7480,918,179000,PAID,2026-01-16T15:07:16.628
4884,9213,1047,210000,SHIPPING,2026-01-25T15:07:16.628
